File Name,UVLED ID,Average Current (A),Current Standard Deviation (A),UVLED Current Amplitude (mA),UVLED Displacement (m),UVLED Pulse Frequency (Hz),Background Corrected Current (A),Corrected Current Standard Deviation (A),Flux (photons/mm^2),Flux Error
2017-05-18_frequency-188.csv,ID 8 WL=355nm,-7.23521675333e-08,1.91760391091e-11,40.0,close,8900,-1,-1,363640.20889035735,1294.5154696954473
2017-05-18_frequency-189.csv,ID 8 WL=355nm,-5.82479971333e-08,2.08915623691e-12,40.0,close,7150,-1,-1,302585.30603817187,1074.232658861436
2017-05-18_frequency-19.csv,ID 8 WL=355nm,-7.81063897333e-09,3.38065856549e-11,40.0,close,950,-1,-1,46054.5145458821,257.8084496544472
2017-05-18_frequency-190.csv,ID 8 WL=355nm,-5.36830458667e-09,2.77326452159e-11,40.0,close,650,-1,-1,31861.798883443407,199.7153485970086
2017-05-18_frequency-191.csv,ID 8 WL=355nm,-2.41603798e-08,1.45503500288e-11,40.0,close,2950,-1,-1,136511.34952308555,491.53931030531936
2017-05-18_frequency-192.csv,ID 8 WL=355nm,-3.67358778e-08,9.65687187931e-12,40.0,close,4500,-1,-1,201060.248392719,715.7180675770635
2017-05-18_frequency-193.csv,ID 8 WL=355nm,-9.46095324667e-08,2.57553840827e-11,40.0,close,11650,-1,-1,452404.26797735615,1610.7503235049646
2017-05-18_frequency-194.csv,ID 8 WL=355nm,-3.06545881333e-08,1.3387218401e-11,40.0,close,3750,-1,-1,170360.09153253588,609.3372810831767
2017-05-18_frequency-195.csv,ID 8 WL=355nm,-4.54419475333e-09,4.14349178626e-11,40.0,close,550,-1,-1,27029.835909339898,264.48419832703536
2017-05-18_frequency-196.csv,ID 8 WL=355nm,-4.89378378e-08,7.07818176935e-12,40.0,close,6000,-1,-1,259958.55161691713,923.6184892451288
2017-05-18_frequency-197.csv,ID 8 WL=355nm,-1.02740616e-08,2.97631312663e-11,40.0,close,1250,-1,-1,60186.468296819716,275.7738699923543
2017-05-18_frequency-198.csv,ID 8 WL=355nm,-3.55153803333e-08,5.97383075496e-12,40.0,close,4350,-1,-1,194971.66107145388,692.925898643901
2017-05-18_frequency-199.csv,ID 8 WL=355nm,-9.21867740667e-08,1.2638006599e-11,40.0,close,11350,-1,-1,443167.82790479506,1574.4184378838595
2017-05-18_frequency-20.csv,ID 8 WL=355nm,-9.52709903333e-08,2.74755418853e-11,40.0,close,11750,-1,-1,454763.8389135857,1619.730064645305
2017-05-18_frequency-200.csv,ID 8 WL=355nm,-8.5295117e-08,2.33577736596e-11,40.0,close,10500,-1,-1,416322.58016726066,1482.3359381423616
2017-05-18_frequency-201.csv,ID 8 WL=355nm,-7.39529379333e-08,1.9735658837e-11,40.0,close,9100,-1,-1,370310.44220929214,1318.3113337720733
2017-05-18_frequency-202.csv,ID 8 WL=355nm,-1.59918074667e-08,2.01388483347e-11,40.0,close,1950,-1,-1,92283.52100691333,347.6088111852807
2017-05-18_frequency-203.csv,ID 8 WL=355nm,-1.01459242e-07,2.78125685497e-11,40.0,close,12500,-1,-1,477980.78354380943,1701.8831042426161
2017-05-18_frequency-204.csv,ID 8 WL=355nm,-2.74068723333e-08,1.40881793674e-11,40.0,close,3350,-1,-1,153572.43764895425,550.8678932044579
2017-05-18_frequency-205.csv,ID 8 WL=355nm,-8.63586135333e-09,2.40014039879e-11,40.0,close,1050,-1,-1,50809.65822463817,229.07691194492668
2017-05-18_frequency-206.csv,ID 8 WL=355nm,-7.84315564e-08,2.3772010917e-11,40.0,close,9650,-1,-1,388780.8487124469,1385.1932116025507
2017-05-18_frequency-207.csv,ID 8 WL=355nm,-3.42691571333e-08,8.33579353045e-12,40.0,close,4200,-1,-1,188704.25502706307,671.4708353684676
